channel,unit,samples_sampled,mean,std,rms,p005,p995,max_abs,flat_fraction,clipped_fraction,file,patient_id
HR,bpm,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN00\PN00-5.edf,PN00
1,uV,20480,19.686639404296876,46.65550016525927,50.63891257427752,-43.700625,236.70062499999995,308.0,0.009619610332535769,0.0,PN00\PN00-5.edf,PN00
2,uV,20480,-1.051507568359375,600.064128492567,600.0650497835298,-609.351875,3808.7793749999996,4079.375,0.005957322134869866,0.0,PN00\PN00-5.edf,PN00
MK,uV,20480,40.0,0.0,40.0,40.0,40.0,40.0,1.0,0.0,PN00\PN00-5.edf,PN00
EEG Fp1,uV,20480,3.424285888671875,31.321117796013507,31.50774752087352,-101.25,165.02937499999962,288.625,0.033400068362713024,0.0,PN01\PN01-1.edf,PN01
EEG F3,uV,20480,5.051837158203125,22.128110797984696,22.697452415654244,-76.575625,75.35187499999984,200.5,0.035597441281312564,0.0,PN01\PN01-1.edf,PN01
EEG C3,uV,20480,3.221527099609375,14.498579189574247,14.852172749125733,-57.776250000000005,51.575624999999945,116.5,0.0527857805556912,0.0,PN01\PN01-1.edf,PN01
EEG P3,uV,20480,1.720428466796875,12.66995468719777,12.78622797720304,-51.980000000000004,51.851874999999836,119.25,0.060305678988231845,0.0,PN01\PN01-1.edf,PN01
EEG O1,uV,20480,1.81790771484375,15.455430455308136,15.561976706657632,-50.776250000000005,73.55249999999978,125.75,0.04819571268128327,0.0,PN01\PN01-1.edf,PN01
EEG F7,uV,20480,4.209814453125,29.36905414998568,29.66924130129605,-107.529375,83.57562499999995,158.5,0.027882220811563066,0.0,PN01\PN01-1.edf,PN01
EEG T3,uV,20480,4.423724365234375,22.720409814656715,23.147059411629755,-77.700625,65.95062499999995,125.875,0.028858830997607304,0.0,PN01\PN01-1.edf,PN01
EEG T5,uV,20480,6.5051513671875,23.13726097602509,24.03434708459364,-71.25,83.75,126.25,0.02705210215342546,0.0,PN01\PN01-1.edf,PN01
EEG Fc1,uV,20480,3.345465087890625,14.146921337687527,14.537108377838203,-50.125,44.75,122.125,0.04502172957663948,0.0,PN01\PN01-1.edf,PN01
EEG Fc5,uV,20480,1.344830322265625,24.594461998841716,24.631202358150407,-87.25,102.5,155.5,0.029298305581327212,0.0,PN01\PN01-1.edf,PN01
EEG Cp1,uV,20480,4.16058349609375,12.161026447596505,12.853054862059423,-43.125,50.851874999999836,108.375,0.0625518824161336,0.0,PN01\PN01-1.edf,PN01
EEG Cp5,uV,20480,4.4507568359375,19.785069171845695,20.27950193045587,-55.976875,82.625,119.125,0.04599833976268373,0.0,PN01\PN01-1.edf,PN01
EEG F9,uV,20480,2.795379638671875,27.970830625668054,28.11016743482883,-94.825625,81.0,135.75,0.02363396650227062,0.0,PN01\PN01-1.edf,PN01
EEG Fz,uV,20480,3.284918212890625,14.940773803588632,15.297627578006363,-49.101875,56.351874999999836,105.75,0.04756091606035451,0.0,PN01\PN01-1.edf,PN01
EEG Cz,uV,20480,1.19710693359375,13.02972215889048,13.084598753815106,-50.50625000000001,54.25312499999973,123.875,0.06953464524634992,0.0,PN01\PN01-1.edf,PN01
EEG Pz,uV,20480,1.60400390625,12.128380253147002,12.233986925617968,-38.253125000000004,66.02624999999989,101.125,0.0759314419649397,0.0,PN01\PN01-1.edf,PN01
EEG Fp2,uV,20480,-855.009912109375,481.81236940519216,981.4199453430354,-1797.40125,-350.25,1807.875,0.028419356413887396,0.0,PN01\PN01-1.edf,PN01
EEG F4,uV,20480,3.38082275390625,20.48717848782315,20.764258833034564,-76.200625,86.97687499999984,162.625,0.04253137360222667,0.0,PN01\PN01-1.edf,PN01
EEG C4,uV,20480,2.9158935546875,15.204055167536637,15.481141067756136,-59.075625,70.0,122.625,0.0605010010254407,0.0,PN01\PN01-1.edf,PN01
EEG P4,uV,20480,3.07745361328125,13.604052335663134,13.94779411567863,-46.825625,59.52624999999989,116.125,0.06177059426729821,0.0,PN01\PN01-1.edf,PN01
EEG O2,uV,20480,3.5495849609375,16.631794792905215,17.006356206672336,-43.776250000000005,73.62812499999973,126.0,0.05097905171150935,0.0,PN01\PN01-1.edf,PN01
EEG F8,uV,20480,3.650640869140625,29.336462618855055,29.562733597266,-132.180625,120.32562499999995,298.875,0.028321695395282974,0.0,PN01\PN01-1.edf,PN01
EEG T4,uV,20480,4.329998779296875,51.33063262823091,51.51293755400788,-176.5,275.2531249999997,391.375,0.029591288637140487,0.0,PN01\PN01-1.edf,PN01
EEG T6,uV,20480,5.913763427734375,18.308902770099614,19.24028374333835,-56.276250000000005,67.5,98.75,0.03423018702085063,0.0,PN01\PN01-1.edf,PN01
EEG Fc2,uV,20480,5.568206787109375,14.824698127985648,15.835927551296518,-51.407500000000006,61.77624999999989,127.75,0.04926998388593193,0.0,PN01\PN01-1.edf,PN01
EEG Fc6,uV,20480,3.844805908203125,17.804783957002712,18.21518224523968,-66.875,76.57562499999995,135.25,0.03364422090922408,0.0,PN01\PN01-1.edf,PN01
EEG Cp2,uV,20480,2.967724609375,9.987626034964302,10.41921605358996,-40.575625,37.575624999999945,99.625,0.07534547585331315,0.0,PN01\PN01-1.edf,PN01
EEG Cp6,uV,20480,2.611669921875,16.276188170881984,16.484390226962752,-47.75625000000001,63.075624999999945,117.25,0.04497289906733727,0.0,PN01\PN01-1.edf,PN01
EEG F10,uV,20480,2.931591796875,26.161122969909933,26.324866296151512,-91.46000000000001,81.60187499999984,155.75,0.02099711899995117,0.0,PN01\PN01-1.edf,PN01
EKG EKG,uV,20480,67828.48917261952,13290.429079829793,69118.30038829187,48007.02740215161,93177.5296620127,93314.77966887923,0.5164314663801943,0.0,PN01\PN01-1.edf,PN01
SPO2,%,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN01\PN01-1.edf,PN01
HR,bpm,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN01\PN01-1.edf,PN01
1,uV,20480,-17.30665283203125,144.31251674617255,145.34656075003218,-435.5,663.9031249999975,1032.875,0.006543288246496411,0.0,PN01\PN01-1.edf,PN01
2,uV,20480,-67.84664916992188,1087.5874601620794,1089.701634074846,-4076.0,4076.125,4088.375,0.05478783143708189,0.0,PN01\PN01-1.edf,PN01
MK,uV,20480,40.0,0.0,40.0,40.0,40.0,40.0,1.0,0.0,PN01\PN01-1.edf,PN01
EEG Fp1,uV,20480,-79.85861206054688,836.5861030399203,840.3890204659727,-4076.0,3870.5449999999983,4095.875,0.041896576981297916,0.0,PN03\PN03-1.edf,PN03
EEG F3,uV,20480,4.69888916015625,11.319871521298756,12.256388154678543,-48.0,35.375,64.0,0.04282435665803994,0.0,PN03\PN03-1.edf,PN03
EEG C3,uV,20480,-5.8927490234375,144.55309322663484,144.6731531848304,-1101.125,288.2531249999997,2017.5,0.0030274915767371452,0.0,PN03\PN03-1.edf,PN03
EEG P3,uV,20480,7.218414306640625,13.654198767267712,15.44482596465137,-39.901250000000005,49.375,73.125,0.030323746276673665,0.0,PN03\PN03-1.edf,PN03
EEG O1,uV,20480,8.946173095703125,22.48281050133923,24.197330040676224,-52.375,87.375,120.875,0.023731627520875043,0.0,PN03\PN03-1.edf,PN03
EEG F7,uV,20480,6.9796630859375,18.080262505204242,19.380701459191126,-69.95375,60.950624999999945,159.0,0.03066555984178915,0.0,PN03\PN03-1.edf,PN03
EEG T3,uV,20480,4.452423095703125,42.441223629311935,42.67413191356581,-211.253125,193.20062499999995,261.0,0.019190390155769326,0.0,PN03\PN03-1.edf,PN03
EEG T5,uV,20480,11.174090576171874,33.7974633965388,35.59675311380061,-70.625,153.85187499999984,218.375,0.021143610527857806,0.0,PN03\PN03-1.edf,PN03
EEG Fc1,uV,20480,0.163873291015625,79.67466311628905,79.67483164180304,-484.075625,239.35187499999984,847.25,0.003906440744176962,0.0,PN03\PN03-1.edf,PN03
EEG Fc5,uV,20480,3.938031005859375,15.096413870657017,15.601596070827991,-50.075625,48.825624999999945,99.0,0.03203281410225109,0.0,PN03\PN03-1.edf,PN03
EEG Cp1,uV,20480,4.94346923828125,11.389137999348078,12.415730042088839,-31.325625000000002,51.351874999999836,87.125,0.040236339665022706,0.0,PN03\PN03-1.edf,PN03
EEG Cp5,uV,20480,4.9106689453125,29.766526120370184,30.16887049203428,-114.40125,131.6512499999999,171.75,0.023975780067386102,0.0,PN03\PN03-1.edf,PN03
EEG F9,uV,20480,5.68551025390625,21.214401025252783,21.963056201437894,-64.42750000000001,100.95062499999995,143.875,0.02441525465110601,0.0,PN03\PN03-1.edf,PN03
EEG Fz,uV,20480,23.97940673828125,370.6600828605286,371.4349323551756,-2470.75875,1334.021874999998,3850.375,0.0005371356023243322,0.0,PN03\PN03-1.edf,PN03
EEG Cz,uV,20480,3.661126708984375,14.702128694203681,15.151119988969992,-56.325625,50.825624999999945,203.625,0.02915181405342058,0.0,PN03\PN03-1.edf,PN03
EEG Pz,uV,20480,13.01961669921875,116.58150673419054,117.3062578527194,-450.625,427.47999999999956,3358.75,0.009814932369744617,0.0,PN03\PN03-1.edf,PN03
EEG F4,uV,20480,-0.651519775390625,16.25339890771527,16.26645179721272,-71.65125,53.27624999999989,95.875,0.026417305532496705,0.0,PN03\PN03-1.edf,PN03
EEG C4,uV,20480,4.215380859375,11.591971885587661,12.334636110799535,-29.0,58.875,80.75,0.0365740514673568,0.0,PN03\PN03-1.edf,PN03
EEG P4,uV,20480,5.66588134765625,15.208218315699325,16.229359684956503,-49.0,62.77624999999989,90.0,0.030177254748767028,0.0,PN03\PN03-1.edf,PN03
EEG O2,uV,20480,-4.45872802734375,152.23917666231992,152.3044555042395,-889.323125,370.85187499999984,1764.625,0.0015137457883685726,0.0,PN03\PN03-1.edf,PN03
EEG F8,uV,20480,13.50775146484375,22.338821251577038,26.105215657908257,-53.625,117.95062499999995,198.875,0.029591288637140487,0.0,PN03\PN03-1.edf,PN03
EEG T4,uV,20480,7.797021484375,20.529470445626664,21.960252749129825,-47.25,83.65124999999989,128.125,0.021778407148786563,0.0,PN03\PN03-1.edf,PN03
EEG T6,uV,20480,0.5278076171875,223.216379988743,223.21700400318895,-1297.930625,684.3581249999993,2154.0,0.0004394745837199082,0.0,PN03\PN03-1.edf,PN03
EEG Fc2,uV,20480,-7.775640869140625,451.90478051893825,451.97167084541445,-4076.0,943.5556249999995,4090.375,0.006347966209287563,0.0,PN03\PN03-1.edf,PN03
EEG Fc6,uV,20480,9.47626953125,66.34005104502008,67.01344683632357,-451.529375,282.4012499999999,705.125,0.007519898432540651,0.0,PN03\PN03-1.edf,PN03
EEG Cp2,uV,20480,-18.575750732421874,172.76728250278634,173.76303524820995,-1129.461875,403.52812499999754,1946.0,0.0014160847697641487,0.0,PN03\PN03-1.edf,PN03
EEG Cp6,uV,20480,6.22965087890625,16.572821657773915,17.704998383886892,-50.0,76.52624999999989,119.125,0.030030763220860394,0.0,PN03\PN03-1.edf,PN03
EEG F10,uV,20480,7.473291015625,25.4166281957231,26.492547394387117,-58.825625,145.60187499999984,190.75,0.02319449191855071,0.0,PN03\PN03-1.edf,PN03
EKG EKG,uV,20480,5464.497160973782,12579.558054381348,13715.174445330296,-38887.476945143775,33181.20541042195,43371.02717021445,0.274525123297036,0.0,PN03\PN03-1.edf,PN03
SPO2,%,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN03\PN03-1.edf,PN03
HR,bpm,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN03\PN03-1.edf,PN03
1,uV,20480,20.84129638671875,98.63438111805412,100.8122054793992,-108.726875,790.1837499999992,947.125,0.008496508618584891,0.0,PN03\PN03-1.edf,PN03
2,uV,20480,63.291082763671874,707.6179493093251,710.4427657046925,-2822.3181250000002,4076.125,4088.75,0.012549440890668489,0.0,PN03\PN03-1.edf,PN03
EEG FP2,uV,20480,3.530499267578125,31.698717597524922,31.894719349854856,-215.90125,137.95062499999995,310.75,0.03647639044875238,0.0,PN03\PN03-1.edf,PN03
MK,uV,20480,8.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,PN03\PN03-1.edf,PN03
EEG Fp1,uV,20480,6.4826171875,35.714046789525426,36.29762338892289,-142.65125,123.22687499999984,511.625,0.02944479710923385,0.0,PN03\PN03-2.edf,PN03
EEG F3,uV,20480,6.718231201171875,15.010114849020127,16.445004659566802,-55.950625,54.40124999999989,180.5,0.04145710239757801,0.0,PN03\PN03-2.edf,PN03
EEG C3,uV,20480,0.290789794921875,19.099467832619343,19.101681344690363,-85.625,55.375,104.375,0.04175008545339128,0.0,PN03\PN03-2.edf,PN03
EEG P3,uV,20480,8.914398193359375,24.27758077112549,25.862471329095584,-65.75,102.82562499999995,129.75,0.02797988183016749,0.0,PN03\PN03-2.edf,PN03
EEG O1,uV,20480,7.878515625,54.26443583162243,54.83338403361256,-153.075625,227.20062499999995,262.25,0.011914644269739733,0.0,PN03\PN03-2.edf,PN03
EEG F7,uV,20480,12.2205078125,21.91348417849721,25.09066758850033,-56.950625,84.47687499999984,133.375,0.025050051272034767,0.0,PN03\PN03-2.edf,PN03
EEG T3,uV,20480,19.6855224609375,89.37408751921919,91.51637730184213,-118.02625,570.222499999998,692.5,0.010742712046486644,0.0,PN03\PN03-2.edf,PN03
EEG T5,uV,20480,1.07158203125,37.96040899781451,37.97553079722592,-219.378125,67.70062499999995,298.875,0.01733483080228527,0.0,PN03\PN03-2.edf,PN03
EEG Fc1,uV,20480,2.0230712890625,10.23700475831069,10.434993237290797,-49.375,29.875,58.375,0.062161238341715906,0.0,PN03\PN03-2.edf,PN03
EEG Fc5,uV,20480,2.236785888671875,20.990727696039585,21.10956798044538,-94.700625,46.450624999999945,128.0,0.027393915718540943,0.0,PN03\PN03-2.edf,PN03
EEG Cp1,uV,20480,0.687548828125,19.55250893802485,19.564593764313063,-92.950625,45.75,109.875,0.04033400068362713,0.0,PN03\PN03-2.edf,PN03
EEG Cp5,uV,20480,-4.118701171875,21.218428371896433,21.614472048063167,-84.700625,43.450624999999945,114.0,0.023096830899946286,0.0,PN03\PN03-2.edf,PN03
EEG F9,uV,20480,8.3166748046875,76.76368257986886,77.21288780397859,-252.226875,543.7762499999999,618.625,0.01958103423018702,0.0,PN03\PN03-2.edf,PN03
EEG Fz,uV,20480,5.742919921875,17.798361008373995,18.70194599001603,-75.90125,65.5,88.25,0.05845011963474779,0.0,PN03\PN03-2.edf,PN03
EEG Cz,uV,20480,0.834991455078125,10.591060761227965,10.623924829274545,-58.825625,21.5,66.75,0.08208408613701841,0.0,PN03\PN03-2.edf,PN03
EEG Pz,uV,20480,-6.247760009765625,27.304107821203154,28.009798447177616,-135.200625,40.90124999999989,171.625,0.03090971238830021,0.0,PN03\PN03-2.edf,PN03
EEG F4,uV,20480,-1.258258056640625,15.975560157633122,16.025034654791106,-62.5,62.101874999999836,238.75,0.04131061086967137,0.0,PN03\PN03-2.edf,PN03
EEG C4,uV,20480,-0.061822509765625,13.593858470921077,13.593999049218242,-69.25,26.825624999999945,89.5,0.044093949899897456,0.0,PN03\PN03-2.edf,PN03
EEG P4,uV,20480,-2.1425537109375,24.781013587687454,24.873463185439263,-111.125,42.0,130.875,0.02553835636505689,0.0,PN03\PN03-2.edf,PN03
EEG O2,uV,20480,-13.00814208984375,72.364713976136,73.52457813192497,-547.0,63.875,723.25,0.014453830753454758,0.0,PN03\PN03-2.edf,PN03
EEG F8,uV,20480,-2.610223388671875,27.863804051814952,27.985797154569475,-111.25,93.25,180.5,0.02417110210459495,0.0,PN03\PN03-2.edf,PN03
EEG T4,uV,20480,0.308685302734375,26.638148381469797,26.63993685820832,-124.75,69.625,156.875,0.019971678304604716,0.0,PN03\PN03-2.edf,PN03
EEG T6,uV,20480,-16.77479248046875,96.77210798913873,98.21524600297204,-676.450625,61.75,788.0,0.008398847599980467,0.0,PN03\PN03-2.edf,PN03
EEG Fc2,uV,20480,2.012542724609375,10.863448707498012,11.048296069476883,-68.325625,30.75,75.25,0.07344108599052689,0.0,PN03\PN03-2.edf,PN03
EEG Fc6,uV,20480,5.58841552734375,28.977817624208818,29.511765490532145,-50.700625,141.25,155.75,0.02944479710923385,0.0,PN03\PN03-2.edf,PN03
EEG Cp2,uV,20480,-1.40111083984375,19.60607422073686,19.65607432664443,-69.0,47.575624999999945,100.25,0.013330729039503882,0.0,PN03\PN03-2.edf,PN03
EEG Cp6,uV,20480,1.304327392578125,25.188457862001243,25.22220607743981,-108.40125,82.70062499999995,147.75,0.02270618682552859,0.0,PN03\PN03-2.edf,PN03
EEG F10,uV,20480,-7.4345947265625,29.932596308365596,30.842073868464364,-153.575625,66.375,198.875,0.02129010205576444,0.0,PN03\PN03-2.edf,PN03
EKG EKG,uV,20480,601.0448058409081,13932.246871729223,13945.20554719209,-40915.72704661626,28151.526408789214,40991.977050431015,0.5465598906196591,0.0,PN03\PN03-2.edf,PN03
SPO2,%,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN03\PN03-2.edf,PN03
HR,bpm,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN03\PN03-2.edf,PN03
1,uV,20480,-1.568524169921875,53.139814142808476,53.162958111864484,-188.976875,264.82562499999995,392.125,0.006006152644172078,0.0,PN03\PN03-2.edf,PN03
2,uV,20480,15.071405029296875,323.89466809858135,324.24512837087826,-1081.680625,1062.3781249999997,2612.0,0.002002050881390693,0.0,PN03\PN03-2.edf,PN03
EEG FP2,uV,20480,52.71724853515625,253.58601554923908,259.00767474199745,-138.15125,2113.3287499999997,2715.625,0.030226085258069243,0.0,PN03\PN03-2.edf,PN03
MK,uV,20480,8.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,PN03\PN03-2.edf,PN03
EEG Fp1,uV,20480,7.728466796875,41.95562909199724,42.66150503130011,-88.125,204.00312499999973,300.125,0.01113335612090434,0.0,PN05\PN05-2.edf,PN05
EEG F3,uV,20480,4.754937744140625,16.50964478272737,17.180739326422778,-44.450625,60.75,118.25,0.013379559548806094,0.0,PN05\PN05-2.edf,PN05
EEG C3,uV,20480,-0.102935791015625,7.772389656482463,7.7730712558979915,-22.25,21.375,39.375,0.024073441085990528,0.0,PN05\PN05-2.edf,PN05
EEG P3,uV,20480,7.184912109375,19.38795121459212,20.676450718603704,-47.0525,87.25,219.0,0.008789491674398164,0.0,PN05\PN05-2.edf,PN05
EEG O1,uV,20480,0.528009033203125,21.268129809423645,21.274683055915045,-88.625,46.40124999999989,109.0,0.015039796865081303,0.0,PN05\PN05-2.edf,PN05
EEG F7,uV,20480,6.947979736328125,17.023034277774762,18.386356856069142,-47.450625,60.950624999999945,109.125,0.016358220616241027,0.0,PN05\PN05-2.edf,PN05
EEG T3,uV,20480,3.81837158203125,18.020464703822483,18.42056214343568,-61.276250000000005,73.625,143.125,0.015528101958103424,0.0,PN05\PN05-2.edf,PN05
EEG T5,uV,20480,4.10416259765625,18.801643252871013,19.244374233428076,-59.253125000000004,69.5,199.75,0.009228966258118072,0.0,PN05\PN05-2.edf,PN05
EEG Fc1,uV,20480,4.920880126953125,9.419543510791534,10.6274578886739,-17.75,34.25,70.25,0.022120220713902045,0.0,PN05\PN05-2.edf,PN05
EEG Fc5,uV,20480,1.251995849609375,13.659725008017567,13.71698147925044,-43.075625,36.5,88.625,0.018067288441818447,0.0,PN05\PN05-2.edf,PN05
EEG Cp1,uV,20480,4.27359619140625,7.091117321529826,8.279345944874049,-14.75,24.25,38.875,0.032228136139459934,0.0,PN05\PN05-2.edf,PN05
EEG Cp5,uV,20480,4.660009765625,15.070743757596412,15.774758585247875,-41.476875,68.25,189.875,0.01616289857903218,0.0,PN05\PN05-2.edf,PN05
EEG F9,uV,20480,6.356927490234375,17.479654024711124,18.599699780902306,-43.950625,64.32562499999995,139.375,0.013721373113921579,0.0,PN05\PN05-2.edf,PN05
EEG Fz,uV,20480,2.60985107421875,14.08299361750728,14.322780172171587,-30.950625000000002,62.575624999999945,88.375,0.021094780018555595,0.0,PN05\PN05-2.edf,PN05
EEG Cz,uV,20480,-3.504388427734375,5.447872940733102,6.477658360149179,-16.5,13.625,34.875,0.03266761072317984,0.0,PN05\PN05-2.edf,PN05
EEG Pz,uV,20480,4.113726806640625,26.51731014153597,26.834501772570327,-107.450625,106.95062499999995,479.625,0.006933932320914107,0.0,PN05\PN05-2.edf,PN05
EEG F4,uV,20480,2.43939208984375,18.126092734344017,18.289501676700525,-58.450625,54.950624999999945,114.0,0.014942135846476879,0.0,PN05\PN05-2.edf,PN05
EEG C4,uV,20480,-0.4262451171875,10.422974269119264,10.431686225852866,-39.25,43.52624999999989,150.625,0.02129010205576444,0.0,PN05\PN05-2.edf,PN05
EEG P4,uV,20480,3.317919921875,13.246736909129027,13.655937585814321,-32.875,38.700624999999945,197.375,0.022999169881341864,0.0,PN05\PN05-2.edf,PN05
EEG O2,uV,20480,5.925799560546875,11.831483619573833,13.232501844776802,-28.450625000000002,37.5,58.25,0.020215830851115776,0.0,PN05\PN05-2.edf,PN05
EEG F8,uV,20480,-0.6778076171875,20.913209346872932,20.924190506493932,-83.075625,83.42749999999978,209.125,0.013672542604619366,0.0,PN05\PN05-2.edf,PN05
EEG T4,uV,20480,1.920263671875,22.15979551621842,22.242840418663636,-94.904375,87.75,292.125,0.010547390009277798,0.0,PN05\PN05-2.edf,PN05
EEG T6,uV,20480,5.705096435546875,14.369431564030855,15.460552668396296,-41.651250000000005,41.75,203.375,0.014453830753454758,0.0,PN05\PN05-2.edf,PN05
EEG Fc2,uV,20480,4.305078125,10.757827386007765,11.587257990115358,-22.0,39.700624999999945,78.25,0.026173152985985645,0.0,PN05\PN05-2.edf,PN05
EEG Fc6,uV,20480,3.23001708984375,15.193510110801014,15.533053784999758,-52.325625,65.77624999999989,175.0,0.017041847746471994,0.0,PN05\PN05-2.edf,PN05
EEG Cp2,uV,20480,3.930975341796875,4.901279158024977,6.28292165498704,-11.125,19.5,42.625,0.03139801748132233,0.0,PN05\PN05-2.edf,PN05
EEG Cp6,uV,20480,-3.80859375,11.375965387648495,11.996581798725654,-42.625,44.450624999999945,121.25,0.020118169832511353,0.0,PN05\PN05-2.edf,PN05
EEG F10,uV,20480,-1.131787109375,20.941713727797477,20.97227493425472,-74.325625,69.20062499999995,147.25,0.01279359343717955,0.0,PN05\PN05-2.edf,PN05
EKG EKG,uV,20480,-4868.155003913659,3884.2852541550706,6227.88929556203,-12443.975622186554,9653.275483329548,13511.47567559313,0.45759070267102886,0.0,PN05\PN05-2.edf,PN05
SPO2,%,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN05\PN05-2.edf,PN05
HR,bpm,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN05\PN05-2.edf,PN05
1,uV,20480,71.21947631835937,378.3083893600313,384.9538300462049,-402.125,2283.75,2954.25,0.0032228136139459936,0.0,PN05\PN05-2.edf,PN05
2,uV,20480,6.101220703125,54.57571701191716,54.915697040400985,-214.15125,206.70062499999995,842.25,0.003808779725572538,0.0,PN05\PN05-2.edf,PN05
EEG FP2,uV,20480,3.67589111328125,39.032174785123175,39.204882909315074,-103.825625,180.97687499999984,377.25,0.011182186630206554,0.0,PN05\PN05-2.edf,PN05
EEG P9,uV,20480,5.922906494140625,36.13463005200024,36.61683097065135,-85.90125,95.52624999999989,118.75,0.001904389862786269,0.0,PN05\PN05-2.edf,PN05
EEG P10,uV,20480,5.6102294921875,37.81623072903138,38.230118774421136,-88.75,102.0,128.375,0.0026368475023194494,0.0,PN05\PN05-2.edf,PN05
MK,uV,20480,8.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,PN05\PN05-2.edf,PN05
